title,affiliation_name,affiliation_country,publication_year,keywords
World Dengue Day: A call for action,"['Duke-NUS Medical School', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'London Centre for Neglected Tropical Disease Research', 'KPJ Selangor Specialist Hospital']","['Singapore', 'Thailand', 'Thailand', 'United Kingdom', 'Malaysia']",2022,[]
"The effect of customer trust and commitment on customer sustainable purchasing in e-marketplace, the antecedents of customer learning value and customer purchasing value","['Chulalongkorn Business School', 'Universitas Amikom Purwokerto', 'University of Jeddah', 'King Abdulaziz University']","['Thailand', 'Indonesia', 'Saudi Arabia', 'Saudi Arabia']",2022,"['customer commitment', 'customer learning value', 'customer purchasing value', 'customer sustainable purchasing', 'customer trust', 'e-marketplace']"
Case report: Thromboembolic heartworm induced lower limb necrosis in a dog,"['Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2022,"['aberrant', 'dog', 'heartworm', 'ischemia', 'parasitic thrombosis']"
Precision spinal gene delivery-induced functional switch in nociceptive neurons reverses neuropathic pain,"['University of California, San Diego', 'Kyiv Academic University', 'UC San Diego Department of Anesthesiology', 'Department of Neurosciences', 'Bogomoletz Institute of Physiology', 'Institute of Macromolecular Chemistry of the Academy of Sciences of the Czech Republic', 'Institute of Animal Physiology and Genetics of the Academy of Sciences of the Czech Republic', 'Chulalongkorn University', 'University of the Ryukyus', 'Institute of Experimental Physics Slovak Academy of Sciences', 'Institute of Neurobiology Slovak Academy of Sciences', 'Howard Hughes Medical Institute', 'Neurgain Technologies']","['United States', 'Ukraine', 'United States', 'United States', 'Ukraine', 'Czech Republic', 'Czech Republic', 'Thailand', 'Japan', 'Slovakia', 'Slovakia', 'United States', 'United States']",2022,"['GAD65 and VGAT', 'long-lasting pain reversal', 'neuropathic pain', 'precision spinal vector delivery', 'subpial injection technique', 'subpial non-human primates', 'subpial pig', 'targeted AAV9 delivery']"
Scaling of catalytic cracking fluidized bed downer reactor based on CFD simulationsPart II: effect of reactor scale,"['Prince of Songkla University', ""King Mongkut's University of Technology North Bangkok"", 'Chulalongkorn University', 'Kasetsart University', 'SCG']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,[]
Critical roles of sepsis-reshaped fecal virota in attenuating sepsis severity,"['Faculty of Medicine, Chulalongkorn University', 'Faculty of Tropical Medicine, Mahidol University', 'Chulalongkorn University', 'Armed Forces Research Institute of Medical Sciences, Thailand', 'HJF', 'Walter Reed Army Institute of Research', 'Mahidol University', 'Nuffield Department of Medicine', 'Universiteit van Amsterdam']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'United States', 'United States', 'Thailand', 'United Kingdom', 'Netherlands']",2022,"['CLP', 'fecal transplantation', 'microbiome', 'mycobiome', 'sepsis', 'virome']"
Public face masks wearing during the COVID-19 pandemic: A comprehensive analysis is needed for potential implications,['Chulalongkorn University'],['Thailand'],2022,"['Contaminants', 'Exposure', 'Face mask benefit', 'Health risk', 'Microplastics']"
4-Aryl-N-phenylpyrimidin-2-amines targeting EGFR-tyrosine kinase attenuated EGFR-expressing cell lines,"['Kasetsart University', ""King Mongkut's University of Technology North Bangkok"", 'Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang""]","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['4-Aryl-N-Phenylpyrimidin-2-amine compounds', 'Apoptosis', 'Cancer hallmarks', 'Epidermal growth factor receptor (EGFR)', 'Tyrosine kinase inhibitors (TKIs)']"
In-tube gel electro-membrane combined with microfluidic paper-based device: A green and miniaturized extraction mode for the chromium speciation,"['Shahid Beheshti University', 'Chulalongkorn University']","['Iran', 'Thailand']",2022,"['Chromium speciation', 'Colorimetric analysis', 'In-tube gel electro-membrane microextraction', 'Microfluidic paper-based analytical devices']"
"Aaron W. Hughes. From Seminary to University: An Institutional History of the Study of Religion in Canada. University of Toronto Press. x, 248. $65.00",['Chulalongkorn University'],['Thailand'],2022,[]
Polymyxin B Hemoperfusion in Pediatric Septic Shock: Single-Center Observational Case Series,"['Faculty of Medicine, Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2022,"['blood purification', 'children; pediatric intensive care', 'Pediatric Logistic Organ Dysfunction 2 score', 'polymyxin B hemoperfusion', 'septic shock']"
Identifying Factors Influencing Productivity of Older Workers in Service Sector: A Case Study in Pilot Companies in Thailand,"['Asian Institute of Technology Thailand', 'Chulalongkorn University']","['Thailand', 'Thailand']",2022,"['development', 'employment', 'gologit', 'older worker', 'productivity', 'promoting work', 'service sector', 'Thailand']"
Minor Elements and Color Causing Role in Spinel: Multi-Analytical Approaches,"['Chulalongkorn University', 'Srinakharinwirot University', 'Synchrotron Light Research Institute (Public Organization)']","['Thailand', 'Thailand', 'Thailand']",2022,"['color', 'gem', 'heat treatment', 'spinel', 'XAS']"
"Expressing OsiSAP8, a Zinc-Finger Associated Protein Gene, Mitigates Stress Dynamics in Existing Elite Rice Varieties of the Green Revolution","['Alagappa University', 'Central University of Rajasthan', 'Chulalongkorn University', 'Universidade Federal de São Carlos', 'University of Florida Institute of Food and Agricultural Sciences']","['India', 'India', 'Thailand', 'Brazil', 'United States']",2022,"['abiotic stress', 'IR36', 'OsiSAP8', 'Port Ubi2.3', 'promoter', 'zinc-finger protein']"
Strong Correlations between the Binding Antibodies against Wild-Type and Neutralizing Antibodies against Omicron BA.1 and BA.2 Variants of SARS-CoV-2 in Individuals Following Booster (Third-Dose) Vaccination,"['Siriraj Hospital', 'University of Oxford', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Nuffield Department of Medicine', 'Faculty of Medicine, Chulalongkorn University', 'The Royal Society of Thailand (FRS(T))']","['Thailand', 'United Kingdom', 'Thailand', 'United Kingdom', 'Thailand', 'Thailand']",2022,"['antibody', 'correlation', 'COVID-19', 'neutralization', 'omicron', 'SARS-CoV-2']"
Effects of TitaniumSilica Oxide on Degradation Behavior and Antimicrobial Activity of Poly (Lactic Acid) Composites,"['Chulalongkorn University', 'Suranaree University of Technology', 'Research Center for Biocomposite Materials for Medical Industry and Agricultural and Food Industry']","['Thailand', 'Thailand', 'Thailand']",2022,"['antimicrobial activity', 'hydrolytic degradation', 'photocatalytic degradation', 'silica', 'titania', 'titanium silicon oxide']"
CLOVER Robot: A Minimally Actuated Jumping Robotic Platform,"['Chulalongkorn University', 'The University of Manchester']","['Thailand', 'United Kingdom']",2022,"['jumping locomotion', 'mechanism design', 'robotics in hazardous fields', 'space robotics and automation']"
Silkworm Protein-Hydroxyapatite Blend Films for Tissue Engineering Applications,"['Institute of General and Inorganic Chemistry of the National Academy of Sciences of Belarus', 'Chulalongkorn University', 'Jyothy Institute of Technology', 'Academy of Science']","['Belarus', 'Thailand', 'India', 'Thailand']",2022,"['Films', 'Hydroxyapatite', 'Pupae proteins', 'Scaffolds', 'Silkworms']"
Enhancing Genome-Scale Model by Integrative Exometabolome and Transcriptome: Unveiling Carbon Assimilation towards Sphingolipid Biosynthetic Capability of Cordyceps militaris,"['Kasetsart University', 'Shandong University of Technology', 'Chulalongkorn University', 'Rensselaer Polytechnic Institute', 'Mahidol University', 'Thailand National Center for Genetic Engineering and Biotechnology']","['Thailand', 'China', 'Thailand', 'United States', 'Thailand', 'Thailand']",2022,"['Cordyceps militaris', 'genome-scale metabolic model', 'metabolic footprinting', 'metabolic responses', 'sphingolipid', 'transcriptome']"
Low Measles Seropositivity Rate among Thai Adolescents in the Thai National Immunization Program,"['Thailand Ministry of Public Health', 'Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University', 'Faculty of Medicine, Thammasat University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['adolescents', 'children', 'measles', 'seroprevalence', 'Thai']"
Homologous or Heterologous COVID-19 Booster Regimens Significantly Impact Sero-Neutralization of SARS-CoV-2 Virus and Its Variants,"['Thailand Ministry of Public Health', 'King Chulalongkorn Memorial Hospital', 'Armed Forces Research Institute of Medical Sciences, Thailand', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['booster', 'COVID-19', 'neutralization', 'vaccine', 'variants of concern']"
Safety and Humoral and Cellular Immunogenicity of the BNT162b2 SARS-CoV-2 Vaccine in Liver-Transplanted Adolescents Compared to Healthy Adolescents,"['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2022,"['adolescents', 'BNT162b2', 'immune response', 'liver transplant', 'vaccine']"
"Streptococcus pneumoniae Causing Invasive Diseases in Children and Adults in Central Thailand, 20122016","['Siriraj Hospital', 'Siam University', 'Faculty of Medicine, Chulalongkorn University', 'Bhumipol Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['antimicrobial susceptibility', 'invasive pneumococcal diseases (IPD)', 'pneumococcal conjugate vaccine (PCV)', 'serotype']"
Glaucoma through Animals Eyes: Insights from the Evolution of Intraocular Pressure in Mammals and Birds,"['Chulalongkorn University', 'University of California, Los Angeles', 'David Geffen School of Medicine at UCLA']","['Thailand', 'United States', 'United States']",2022,"['comparative medicine', 'evolutionary medicine', 'glaucoma', 'IOP', 'life history']"
Load versus Strain Relationships of Single and Continuous Span Full-Scale Pre-cast Prestressed Concrete Girders for Monorail Systems,"['American University of the Middle East', 'University of Management and Technology Lahore', 'Chulalongkorn University', 'Thammasat University', 'Srinakharinwirot University', 'Muang Thai Insurance Public Company Limited']","['Kuwait', 'Pakistan', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['full-scale precast post-tension girder', 'modern cities', 'monorail system', 'service load', 'straddle monorail', 'ultimate load']"
A Heterogeneous Bifunctional Carbon Nanocatalyst from Plastic Waste to Efficiently Catalyze Waste Cooking Oil into Biodiesel,"['Chulalongkorn University', 'Universiti Putra Malaysia', 'Kyushu Institute of Technology', 'National University of Singapore', 'College of Sciences', 'Universiti Kebangsaan Malaysia']","['Thailand', 'Malaysia', 'Japan', 'Singapore', 'Saudi Arabia', 'Malaysia']",2022,"['fuel properties', 'heterogeneous catalyst', 'optimization', 'physiochemical characterization', 'reusability', 'transesterification']"
Intra-Articular Leukocyte-Rich Platelet-Rich Plasma versus Intra-Articular Hyaluronic Acid in the Treatment of Knee Osteoarthritis: A Meta-Analysis of 14 Randomized Controlled Trials,"['Chang Gung University College of Medicine', 'Chulalongkorn University']","['Taiwan', 'Thailand']",2022,"['hyaluronic acid', 'knee', 'leukocyte-poor platelet-rich plasma', 'leukocyte-rich platelet-rich plasma', 'osteoarthritis']"
Risk Factors for Community-Acquired Urinary Tract Infections Caused by Multidrug-Resistant Enterobacterales in Thailand,"['Naresuan University', 'Chulalongkorn University', 'Buddhachinnaraj Hospital']","['Thailand', 'Thailand', 'Thailand']",2022,"['community', 'Enterobacterales', 'mcr-9', 'multidrug resistance', 'risk factors', 'urinary tract infection']"
A Systems Thinking Approach towards Single-Use Plastics Reduction in Food Delivery Business in Thailand,['Chulalongkorn University'],['Thailand'],2022,"['COVID-19', 'food delivery', 'leverage points', 'single-use plastic', 'sustainable practices', 'system dynamics', 'systems thinking']"
"Food Issues in the Context of the COVID-19 Pandemic: A Study of Ho Chi Minh City, Vietnam","['Vietnam National University, Hanoi', 'Chulalongkorn University']","['Viet Nam', 'Thailand']",2022,"['COVID-19', 'food issues', 'Ho Chi Minh City', 'pandemic', 'Vietnam']"
Total Quality and Innovation Management in Healthcare (TQIM-H) for an Effective Innovation Development: A Conceptual Framework and Exploratory Study,['Chulalongkorn University'],['Thailand'],2022,"['effective innovation development', 'healthcare innovation', 'healthcare management', 'quality and innovation management']"
Novel Organization of the Staphylococcal Cassette Chromosome mec Composite Island in Clinical Staphylococcus haemolyticus and Staphylococcus hominis Subspecies hominis Isolates from Dogs,"['Siriraj Hospital', 'Chulalongkorn University', 'Mahidol University']","['Thailand', 'Thailand', 'Thailand']",2022,"['composite island', 'dog', 'SCCmec', 'Staphylococcus haemolyticus', 'Staphylococcus hominis subsp. hominis']"
Incidence of Respiratory Syncytial Virus Lower Respiratory Tract Infections during the First 2 Years of Life: A Prospective Study Across Diverse Global Settings,"['GlaxoSmithKline Pharmaceuticals Ltd.', 'GlaxoSmithKline Pharmaceuticals SA/NV', 'GlaxoSmithKline, USA', 'Faculty of Medicine, Khon Kaen University', 'SUNY Upstate Medical University', 'Kaiser Permanente', 'University of the Witwatersrand, Johannesburg', 'Dalhousie University', 'University of Washington', 'Faculty of Medicine, Thammasat University', 'Tampere University', 'Faculty of Medicine, Chulalongkorn University', 'Demedica', 'Tecnologia en Investigacion', 'Instituto Médico Río Cuarto', 'International Centre for Diarrheal Diseases and Research', 'Wee Care Pediatrics']","['India', 'Belgium', 'United States', 'Thailand', 'United States', 'United States', 'South Africa', 'Canada', 'United States', 'Thailand', 'Finland', 'Thailand', 'Honduras', 'Honduras', 'Argentina', 'Bangladesh', 'United States']",2022,"['burden of disease', 'epidemiology', 'incidence', 'infants', 'respiratory syncytial virus', 'respiratory tract infections', 'young children']"
Locus of control and subjective well-being: Panel evidence from Australia,"['Vietnamese-German University', 'Chulalongkorn University', 'Kasetsart University']","['Viet Nam', 'Thailand', 'Thailand']",2022,[]
"Rapid Synergistic Biofilm Production of Pseudomonas and Candida on the Pulmonary Cell Surface and in Mice, a Possible Cause of Chronic Mixed Organismal Lung Lesions","['Faculty of Medicine, Chulalongkorn University']",['Thailand'],2022,"['acute pneumonia', 'alginate', 'Candida albicans', 'interkingdom biofilms', 'Pseudomonas aeruginosa', 'psl']"
Relevance of -6 GLA Added to -3 PUFAs Supplements for ADHD: A Narrative Review,"['Fondazione IRCCS Policlinico San Matteo', 'Faculty of Medicine, Chulalongkorn University', 'Research &amp; Development', 'Nutritional Insight']","['Italy', 'Thailand', 'Belgium', 'United Kingdom']",2022,"['attention deficit hyperactivity disorder (ADHD)', 'brain function', 'brain structure', 'cognition', 'developmental', 'difference', 'gamma-linolenic acid (GLA)', 'hyperactivity', 'neuro-immune', 'neuroinflammatory', 'oxidative stress', 'wellbeing', 'ω-3 PUFAs']"
Modeling the spread of COVID-19 as a consequence of undocumented immigration toward the reduction of daily hospitalization: Case reports from Thailand,"[""King Mongkut's University of Technology North Bangkok"", 'Chulalongkorn University']","['Thailand', 'Thailand']",2022,[]
"Lowered Quality of Life in Long COVID Is Predicted by Affective Symptoms, Chronic Fatigue Syndrome, Inflammation and Neuroimmunotoxic Pathways","['Medical University of Plovdiv', ""Imam Ja'afar Al-Sadiq University"", 'The Islamic University, Najaf', 'University of Kufa', 'Deakin University', 'Faculty of Medicine, Chulalongkorn University', 'Institute of Pharmacology of the Polish Academy of Sciences', 'Al-Najaf Center for Cardiac Surgery and Transcatheter Therapy']","['Bulgaria', 'Iraq', 'Iraq', 'Iraq', 'Australia', 'Thailand', 'Poland', 'Iraq']",2022,"['depression', 'depression', 'inflammation', 'Long COVID', 'myalgic encephalomyelitis/chronic fatigue syndrome', 'neuro-immune', 'psychiatry']"
Aspiletrein A Induces Apoptosis Cell Death via Increasing Reactive Oxygen Species Generation and AMPK Activation in Non-Small-Cell Lung Cancer Cells,"['Chulalongkorn University', 'University Medicine and Pharmacy, Hue University', 'Ton-Duc-Thang University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Viet Nam', 'Viet Nam', 'Thailand']",2022,"['AMP-activated protein kinase', 'apoptosis', 'aspiletrein A', 'non-small-cell lung cancer cells', 'reactive oxygen species']"
A -Secretase Inhibitor Attenuates Cell Cycle Progression and Invasion in Human Oral Squamous Cell Carcinoma: An In Vitro Study,"['Chulalongkorn University', 'Université Paris Cité', 'Mahidol University, Faculty of Dentistry', 'Centre de Recherche des Cordeliers']","['Thailand', 'France', 'Thailand', 'France']",2022,"['cell cycle', 'g-secretase', 'Notch', 'Notch pathway', 'oral squamous cell carcinoma']"
MicroRNA-223 Suppresses Human Hepatic Stellate Cell Activation Partly via Regulating the Actin Cytoskeleton and Alleviates Fibrosis in Organoid Models of Liver Injury,"['Faculty of Medicine, Chulalongkorn University', 'Faculty of Medicine, Chiang Mai University', 'Chiang Mai University']","['Thailand', 'Thailand', 'Thailand']",2022,"['cytoskeleton', 'hepatic stellate cell', 'liver fibrosis', 'mechanotransduction', 'microRNA', 'miR-223', 'organoid model']"
Encapsulation of Mesona chinensis Benth Extract in Alginate Beads Enhances the Stability and Antioxidant Activity of Polyphenols under Simulated Gastrointestinal Digestion,"['Chulalongkorn University', 'Kasetsart University', 'Mahidol University']","['Thailand', 'Thailand', 'Thailand']",2022,"['alginate bead', 'antioxidant activity', 'encapsulation', 'Mesona chinensis']"
Good recovery of immunization stress-related responses presenting as a cluster of strokelike events following CoronaVac and ChAdOx1 vaccinations,"['Thailand Ministry of Public Health', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University', 'Siriraj Hospital', 'Rangsit University', 'King Chulalongkorn Memorial Hospital', ""King Mongkut's University of Technology Thonburi""]","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,[]
Alu hypomethylation in naturally and surgically postmenopausal women; a crosssectional study,"['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2022,[]
The Path of No Resistance to Temptation: Lessons Learned from Active Buddhist Consumers in Thailand,"['Chulalongkorn Business School', 'Mahidol University']","['Thailand', 'Thailand']",2022,"['Buddhism', 'consumerism', 'mindful consumption', 'mindfulness', 'religious practices', 'self-control']"
"Tuberculosis at a university hospital, Thailand: A surprising incidence of TB among a new generation of highly exposed health care workers who may be asymptomatic","['Thai Red Cross Agency', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'The HIV Netherlands Australia Thailand Research Collaboration']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,[]
Novel development of cationic surfactant-based mucoadhesive nanovaccine for direct immersion vaccination against Francisella noatunensis subsp. orientalis in red tilapia (Oreochromis sp.),"['Chulalongkorn University', 'Chiang Mai University', 'Kasetsart University', 'Thailand National Science and Technology Development Agency']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['Cationic surfactant', 'Francisella noatunensis subsp. orientalis', 'Immersion vaccination', 'Nanovaccine', 'Tilapia']"
"Arboreal snail genus Amphidromus Albers, 1850 of Southeast Asia: Shell polymorphism of Amphidromus cruentatus (Morelet, 1875) revealed by phylogenetic and morphometric analyses","['Chulalongkorn University', 'National University of Kaohsiung', 'National Taiwan Normal University', 'National Chung Hsing University']","['Thailand', 'Taiwan', 'Taiwan', 'Taiwan']",2022,[]
"Development and validation of the predictive score for pediatric COVID-19 pneumonia: A nationwide, multicenter study","['Faculty of Medicine, Thammasat University', 'Phramongkutklao College of Medicine', 'Ramathibodi Hospital', 'Siriraj Hospital', 'Faculty of Medicine, Chiang Mai University', 'Nakornping Hospital', 'Faculty of Medicine, Khon Kaen University', 'Faculty of Medicine, Prince of Songkia University', 'Thammasat University', 'Charoenkrung Pracharak Hospital', 'Sawanpracharak Hospital', 'Faculty of Medicine, Srinakharinwirot University', 'Faculty of Medicine, Chulalongkorn University', 'Hat Yai Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,[]
Municipal solid waste management for reaching net-zero emissions in ASEAN tourism twin cities: A case study of Nan and Luang Prabang,"['Chulalongkorn University', 'Chiang Mai University']","['Thailand', 'Thailand']",2022,"['Benefit–cost analysis', 'Greenhouse gas emission', 'Low-carbon city', 'Municipal solid waste', 'Net-zero emission', 'Waste management']"
ZnO Nanorods Coated Single-ModeMultimodeSingle-Mode Optical Fiber Sensor for VOC Biomarker Detection,"['Chulalongkorn University', 'Bangkok University', 'Asian Institute of Technology Thailand', 'The Royal Institute of Technology (KTH)']","['Thailand', 'Thailand', 'Thailand', 'Sweden']",2022,"['biomarker detection', 'optical fiber sensor', 'surface functionalization', 'volatile organic compound', 'ZnO nanorod']"
Multilayered bacterial cellulose/reduced graphene oxide composite films for self-standing and binder-free electrode application,['Chulalongkorn University'],['Thailand'],2022,"['Bacterial cellulose/reduced graphene oxide composite film', 'Free-standing, and binder-free electrode', 'Multilayered bacterial cellulose']"
Biochemical and ligand binding properties of recombinant Xenopus laevis cortical granule lectin-1,"['Chulalongkorn University', 'Siriraj Hospital']","['Thailand', 'Thailand']",2022,"['Intelectin', 'Omentin', 'XCGL-1', 'Xenopus laevis cortical granule lectin-1', 'XL35']"
Using polyvinyl alcohol-ionic hydrogels containing a wound healing agent to manage wounds in different environments,"['Chulalongkorn University', 'Prince of Songkla University', 'Jyothy Institute of Technology']","['Thailand', 'Thailand', 'India']",2022,"['eosin', 'hydrogels', 'ionic', 'pH', 'polyvinyl alcohol', 'PVA', 'sericin', 'wound', 'wound care', 'wound dressing', 'wound healing', 'wound infection']"
"Preparation, Characterization and Permeation Study of Topical Gel Loaded with Transfersomes Containing Asiatic Acid","['Chulalongkorn University', 'Rajamangala University of Technology Thanyaburi (RMUTT)']","['Thailand', 'Thailand']",2022,"['asiatic acid', 'in vitro permeation', 'nanocarriers', 'transfersomal gel']"
Selecting the Most Important Features for Predicting Mild Cognitive Impairment from Thai Verbal Fluency Assessments,"['Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand', 'Thailand']",2022,"['classification', 'feature extraction', 'mild cognitive impairment', 'MoCA', 'phonemic clustering', 'phonemic verbal fluency', 'silence-based feature', 'similarity-based feature', 'switching']"
Chlorhexidine Promotes Psl Expression in Pseudomonas aeruginosa That Enhances Cell Aggregation with Preserved Pathogenicity Demonstrates an Adaptation against Antiseptic,"['Faculty of Medicine, Chulalongkorn University', 'Faculty of Tropical Medicine, Mahidol University']","['Thailand', 'Thailand']",2022,"['biofilms', 'cell aggregate', 'chlorhexidine', 'cross-resistance', 'Pseudomonas aeruginosa', 'Psl', 'wound']"
"6-Bromoindirubin-3-Oxime Regulates Colony Formation, Apoptosis, and Odonto/Osteogenic Differentiation in Human Dental Pulp Stem Cells","['Chulalongkorn University', 'Université Paris Cité', 'Centre de Recherche des Cordeliers']","['Thailand', 'France', 'France']",2022,"['BIO', 'dental pulp stem cells', 'odonto/osteogenic differentiation', 'Wnt/β-catenin']"
"Helicobacter pylori, Protected from Antibiotics and Stresses Inside Candida albicans Vacuoles, Cause Gastritis in Mice","['Faculty of Medicine, Chulalongkorn University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2022,"['bacteria-like body', 'Candida albicans', 'gastritis', 'Helicobacter pylori', 'intravacuolar H. pylori', 'peptic ulcer disease', 'stress conditions']"
Comparison of In-Hospital Mortality between Acute Inferior Wall STEMI Patients with and without Right Ventricular Infarction Undergoing Primary PCI,"['Taksin Hospital', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2022,"['Acute inferior wall STEMI', 'Mortality', 'Right ventricular infarction']"
Surgical Outcomes of Minimally Invasive Transforaminal Lumbar Interbody Fusion Using Surgical Microscope vs Surgical Loupes: A Comparative Study,"['Chulalongkorn University', 'Madigan Army Medical Center']","['Thailand', 'United States']",2022,"['loupes', 'microscope', 'minimally invasive', 'MIS-TLIF', 'transforaminal']"
Triple-negative breast cancer influences a mixed M1/M2 macrophage phenotype associated with tumor aggressiveness,"['Chulalongkorn University', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand']",2022,[]
A first attempt at determining the antibody-specific pattern of Platynosomum fastosum crude antigen and identification of immunoreactive proteins for immunodiagnosis of feline platynosomiasis,"['Chulalongkorn University', 'Faculty of Tropical Medicine, Mahidol University', 'Mahidol University', 'Institute of Molecular Biosciences, Mahidol University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2022,"['candidate antigens', 'crude worm extracts', 'immunoblotting', 'liquid chromatography-tandem mass spectrometry', 'Platynosomum fastosum']"
