title,affiliation_name,affiliation_country,publication_year,keywords
Search for supersymmetric partners of electrons and muons in protonproton collisions at s=13TeV,"['Rheinisch-Westfälische Technische Hochschule Aachen', 'Université Paris-Saclay', 'Tata Institute of Fundamental Research, Mumbai', 'Organisation Européenne pour la Recherche Nucléaire', 'Faculty of Science, University of Split', 'Purdue University Northwest', 'Rutgers University–New Brunswick', 'Academy of Scientific Research &amp; Technology, Cairo', 'Istituto Nazionale di Fisica Nucleare, Sezione di Trieste', 'Istituto Nazionale di Fisica Nucleare, Sezione di Perugia', 'Istituto Nazionale di Fisica Nucleare, Sezione di Genova', 'Istituto Nazionale di Fisica Nucleare, Sezione di Bologna', 'Istituto Nazionale di Fisica Nucleare, Sezione di Catania', 'Istituto Nazionale di Fisica Nucleare, Sezione di Bari', 'Istituto Nazionale di Fisica Nucleare, Sezione di Milano-Bicocca', 'Istituto Nazionale di Fisica Nucleare, Sezione di Torino', 'Istituto Nazionale di Fisica Nucleare, Sezione di Pavia', 'Istituto Nazionale di Fisica Nucleare, Sezione di Firenze', 'Istituto Nazionale di Fisica Nucleare, Sezione di Pisa', 'Narodowe Centrum Badań Jądrowych, Otwock', 'Istituto Nazionale di Fisica Nucleare, Sezione di Napoli', 'Istituto Nazionale di Fisica Nucleare, Sezione di Padova', 'National Institute of Science Education and Research', 'Institute for Scintillation Materials of NAS of Ukraine', 'Indian Institute of Science Education and Research Pune', 'Université de Strasbourg', 'Karlsruher Institut für Technologie', 'Faculty of Electrical Engineering, Mechanical Engineering and Naval Architecture, University of Split', 'Universidad San Francisco de Quito', 'Escuela Politécnica Nacional', 'Ivane Javakhishvili Tbilisi State University', 'Georgian Technical University', 'Recinto Universitario de Mayagüez', 'University of Cyprus', 'Yerevan Physics Institute', 'National Institute of Chemical Physics and Biophysics, Tallinn', 'Institut za Nuklearne Nauke Vinca', 'Institut fiziki vysokikh energii', 'National Research Nuclear University MEPhI', 'Quaid-i-Azam University', 'Institute for Nuclear Problems of Belarusian State University', 'Vilniaus Universitetas', 'Universidad de Los Andes, Colombia', 'Bhabha Atomic Research Centre', 'Universiteit Gent', 'Çukurova Üniversitesi', 'Sapienza Università di Roma', 'University of Wisconsin-Madison', 'University at Buffalo, The State University of New York', 'California Institute of Technology', 'Institute for Nuclear Research of the Russian Academy of Sciences', 'Universidad Autónoma de San Luis Potosí', 'Scuola Normale Superiore di Pisa', 'Deutsches Elektronen-Synchrotron (DESY)', 'University of California, San Diego', 'Helsinki Institute of Physics', 'Saha Institute of Nuclear Physics', 'University of California, Riverside', 'University of Minnesota Twin Cities', 'University of Delhi', 'University of California, Santa Barbara', 'Universiti Malaya', 'National and Kapodistrian University of Athens', 'Università di Pisa', 'Northeastern University', 'Universität Hamburg', 'Alma Mater Studiorum Università di Bologna', 'Chulalongkorn University', 'Carnegie Mellon University', 'Sejong University', 'University of Seoul', 'Institute of High Energy Physics Chinese Academy of Science', 'University of Illinois at Chicago', 'University of California, Los Angeles', 'Politecnico di Bari', 'University of Rochester', 'Vrije Universiteit Brussel', 'Universidad Autónoma de Madrid', 'University of Nebraska–Lincoln', 'Lawrence Livermore National Laboratory', 'IN2P3 - Institut National de Physique Nucléaire et de Physique Des Particules', 'ETH Zürich', 'Indian Institute of Technology Madras', 'The University of Alabama', 'Tsinghua University', 'Institut fur Hochenergiephysik', 'Eötvös Loránd Tudományegyetem', 'Università degli Studi di Genova', 'Hanyang University', 'Benemerita Universidad Autonoma de Puebla', 'National Central University', 'University of Iowa', 'Tomsk Polytechnic University', 'Université Claude Bernard Lyon 1', 'Rutherford Appleton Laboratory', 'Università degli studi di Bari Aldo Moro', 'Laboratório de Instrumentacao e Física Experimental de Partículas', 'Massachusetts Institute of Technology', 'İstanbul Teknik Üniversitesi', 'University of Virginia', 'Università degli Studi di Firenze', 'Istituto Nazionale di Fisica Nucleare - INFN', 'University of Notre Dame', 'Texas Tech University', 'Università degli Studi della Basilicata', 'University of Bristol', 'Brunel University London', 'University of Canterbury', 'Texas A&amp;M University', 'The Catholic University of America', 'University of Maryland, College Park', 'Paul Scherrer Institut', 'Sofia University St. Kliment Ohridski', 'Boston University', 'Alikhanov Institute for Theoretical and Experimental Physics', 'Panjab University', 'Università degli Studi di Trieste', 'Iranian Research Institute for Fundamental Sciences', 'Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional', 'Università degli Studi di Napoli Federico II', 'Charles University', 'INFN, Laboratori Nazionali Di Frascati', 'The University of Tennessee, Knoxville', 'University of Kansas', 'Florida International University', 'Università degli Studi di Pavia', 'Universidad de Cantabria', 'Imperial College London', 'Petersburg Nuclear Physics Institute (PNPI)', 'Peking University', 'University of California, Davis', 'LUT University', 'Indian Institute of Science', 'University of Florida', 'Fermi National Accelerator Laboratory', 'Beihang University', 'University of Warsaw', 'Seoul National University', 'Institute for Nuclear Research and Nuclear Energy Bulgarian Academy of Sciences', 'Universiteit Antwerpen', 'Kyungpook National University', 'Universität Zürich', 'Università degli Studi di Milano-Bicocca', 'Università degli Studi di Torino', 'Universidad Iberoamericana', 'Brown University', 'Baylor University', 'University of Mississippi', 'Florida Institute of Technology', 'Università degli Studi di Catania', 'Wayne State University', 'Purdue University', 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences', 'National Science Center Kharkov Institute of Physics and Technology', 'Centro Brasileiro de Pesquisas Físicas', 'Cornell University', 'Sungkyunkwan University', 'Lomonosov Moscow State University', 'Northwestern University', 'Chonnam National University', 'Universidad de Oviedo', 'Universidade Estadual Paulista ""Júlio de Mesquita Filho""', 'Boğaziçi Üniversitesi', 'The University of Auckland', 'Universidade do Estado do Rio de Janeiro', 'National Taiwan University', 'Rice University', 'Korea University', 'Johns Hopkins University', 'Centro de Investigaciones Energéticas, Medioambientales y Tecnológicas', 'University College Dublin', 'Joint Institute for Nuclear Research, Dubna', 'University of Ioannina', 'Debreceni Egyetem', 'Middle East Technical University (METU)', 'Vanderbilt University', 'Università degli Studi del Piemonte Orientale ""Amedeo Avogadro""', 'Wigner Research Centre for Physics', 'The Ohio State University', 'Princeton University', 'Università degli Studi di Perugia', 'Helsingin Yliopisto', 'National Technical University of Athens', 'Atommagkutató Intézet', 'Florida State University', 'Novosibirsk State University', 'Universidade Federal do ABC', 'National Centre for Scientific Research ""DEMOKRITOS""', 'Institut Ruđer Bošković', 'Université Catholique de Louvain', 'Kansas State University', 'Università degli Studi di Padova', 'Moscow Institute of Physics and Technology', 'University of Colorado Boulder', 'Université Libre de Bruxelles', 'Università G. Marconi']","['Germany', 'France', 'India', 'Switzerland', 'Croatia', 'United States', 'United States', 'Egypt', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Italy', 'Poland', 'Italy', 'Italy', 'India', 'Ukraine', 'India', 'France', 'Germany', 'Croatia', 'Ecuador', 'Ecuador', 'Georgia', 'Georgia', 'Puerto Rico', 'Cyprus', 'Armenia', 'Estonia', 'Serbia', 'Russian Federation', 'Russian Federation', 'Pakistan', 'Belarus', 'Lithuania', 'Colombia', 'India', 'Belgium', 'Turkey', 'Italy', 'United States', 'United States', 'United States', 'Russian Federation', 'Mexico', 'Italy', 'Germany', 'United States', 'Finland', 'India', 'United States', 'United States', 'India', 'United States', 'Malaysia', 'Greece', 'Italy', 'United States', 'Germany', 'Italy', 'Thailand', 'United States', 'South Korea', 'South Korea', 'China', 'United States', 'United States', 'Italy', 'United States', 'Belgium', 'Spain', 'United States', 'United States', 'France', 'Switzerland', 'India', 'United States', 'China', 'Austria', 'Hungary', 'Italy', 'South Korea', 'Mexico', 'Taiwan', 'United States', 'Russian Federation', 'France', 'United Kingdom', 'Italy', 'Portugal', 'United States', 'Turkey', 'United States', 'Italy', 'Italy', 'United States', 'United States', 'Italy', 'United Kingdom', 'United Kingdom', 'New Zealand', 'United States', 'United States', 'United States', 'Switzerland', 'Bulgaria', 'United States', 'Russian Federation', 'India', 'Italy', 'Iran', 'Mexico', 'Italy', 'Czech Republic', 'Italy', 'United States', 'United States', 'United States', 'Italy', 'Spain', 'United Kingdom', 'Russian Federation', 'China', 'United States', 'Finland', 'India', 'United States', 'United States', 'China', 'Poland', 'South Korea', 'Bulgaria', 'Belgium', 'South Korea', 'Switzerland', 'Italy', 'Italy', 'Mexico', 'United States', 'United States', 'United States', 'United States', 'Italy', 'United States', 'United States', 'Russian Federation', 'Ukraine', 'Brazil', 'United States', 'South Korea', 'Russian Federation', 'United States', 'South Korea', 'Spain', 'Brazil', 'Turkey', 'New Zealand', 'Brazil', 'Taiwan', 'United States', 'South Korea', 'United States', 'Spain', 'Ireland', 'Russian Federation', 'Greece', 'Hungary', 'Turkey', 'United States', 'Italy', 'Hungary', 'United States', 'United States', 'Italy', 'Finland', 'Greece', 'Hungary', 'United States', 'Russian Federation', 'Brazil', 'Greece', 'Croatia', 'Belgium', 'United States', 'Italy', 'Russian Federation', 'United States', 'Belgium', 'Italy']",2019,"['CMS', 'Physics', 'SUSY']"
Curcumin modulates the angiogenic potential of human endothelial cells via FAK/P-38 MAPK signaling pathway,"['School of Medicine', 'Stem Cell Research Center', 'Tabriz University of Medical Sciences', 'Chulalongkorn University', 'Payame Noor University', 'Urmia University of Medical Sciences']","['Iran', 'Iran', 'Iran', 'Thailand', 'Iran', 'Iran']",2019,"['Angiogenesis', 'Curcumin', 'FAK/P-38 signaling pathway', 'Human umbilical vein endothelial cells']"
An Integrated Approach to HIV Disclosure for HIV-Affected Families in Thailand,"['Thai Red Cross Agency', 'Chulalongkorn University', 'HJF', 'German Red Cross', 'Queen Savang Vadhana Memorial Hospital']","['Thailand', 'Thailand', 'United States', 'Viet Nam', 'Thailand']",2019,"['children', 'disclosure', 'HIV', 'readiness', 'willingness']"
Action research: Science teachers' beliefs about teaching and learning science,['Chulalongkorn University'],['Thailand'],2019,"['Belief about teaching and learning science', 'Science teachers']"
Fostering the grade 10 underprivileged students' inquiring mind through science reflective journal writing and active learning,['Chulalongkorn University'],['Thailand'],2019,"['active learning', 'inquiring mind', 'reflective journal writing', 'underprivileged students']"
Integrating the importance levels of friends into trust-based ant-colony recommender systems,"['The Graduate University for Advanced Studies', 'Research Organization of Information and Systems National Institute of Informatics', 'Chulalongkorn University']","['Japan', 'Japan', 'Thailand']",2019,"['Ant-colony optimization', 'Ant-colony system', 'Collaborative filtering', 'Recommender systems']"
A taxonomic revision of Globba subsect. Nudae (Zingiberaceae),"['Chulalongkorn University', 'Royal Botanic Garden Edinburgh']","['Thailand', 'United Kingdom']",2019,"['Andromonoecy', 'Globba', 'Nudae', 'Taxonomic revision', 'Zingiberaceae']"
Objective physical measures and their association with subjective functional limitations in a representative study population of older Thais,"['Wittgenstein Centre for Demography and Global Human Capital', 'Chulalongkorn University', 'Wirtschaftsuniversität Wien']","['Austria', 'Thailand', 'Austria']",2019,"['ADL disabilities', 'Functional limitations', 'Handgrip strength', 'ROC analysis', 'Usual walking speed']"
"A model for generating a lifestyle fashion brand from cultural capital for generation asia in Bangkok, Thailand",['Chulalongkorn University'],['Thailand'],2019,"['Cultural capital', 'Fashion', 'Fashion lifestyle brands', 'Generation Asia', 'Innovation']"
Accountability perception of Thai Government: to whom and what counts,['Chulalongkorn University'],['Thailand'],2019,"['Accountability perception', 'Salient attributes', 'Stakeholder salience theory', 'Stakeholder theory', 'Stakeholders']"
Real-Time Multiple Face Recognition using Deep Learning on Embedded GPU System,['Chulalongkorn University'],['Thailand'],2019,[]
Improvement of Relative Permeability and Wetting Condition of Sandstone by Low Salinity Waterflooding,"['PTT Exploration and Production Public Company Limited', 'Chulalongkorn University']","['Thailand', 'Thailand']",2019,[]
Genomic analysis of Leptospira interrogans serovar Paidjan and Dadas isolates from carrier dogs and comparative genomic analysis to detect genes under positive selection,"['Chulalongkorn University', 'City University of Hong Kong', 'Faculty of Medicine Siriraj Hospital, Mahidol University']","['Thailand', 'Hong Kong', 'Thailand']",2019,"['Dog', 'Genome', 'Leptospira interrogans', 'Positive selection', 'Serovar Dadas', 'Serovar Paidjan']"
Circulating androgen levels before and after oophorectomy in premenopausal and postmenopausal women,"['Keck School of Medicine of USC', 'Chulalongkorn University', 'Chiang Mai University']","['United States', 'Thailand', 'Thailand']",2019,"['androgens', 'estrogens', 'Oophorectomy', 'ovary', 'postmenopause', 'testosterone']"
"Young peoples views of the constraints on sex education in Bangkok, Thailand",['Chulalongkorn University'],['Thailand'],2019,"['adolescents', 'cultural values', 'gender', 'sex education', 'sexuality', 'social media', 'Thailand', 'young people']"
Decreased protein kinase C- type II associated with the prominent endotoxin exhaustion in the macrophage of FcGRIIb/ lupus prone mice is revealed by phosphoproteomic analysis,"['Chulalongkorn University', 'National Institute of Allergy and Infectious Diseases (NIAID)', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'United States', 'Thailand']",2019,"['Bacteremia', 'Dextran sulfate solution induced colitis', 'Dysbiosis', 'Gut leakage', 'Intestinal candida']"
How Does Self-Rated Health Differ among Older Vietnamese Men and Women?,"['Chulalongkorn University', 'Chulalongkorn University']","['Thailand', 'Viet Nam']",2019,"['Aging', 'Differential exposure', 'Differential vulnerability', 'Gender', 'Health', 'Viet Nam']"
"Human adenovirus in patients with influenza-like illness and/or acute gastroenteritis in thailand, 2016",['Chulalongkorn University'],['Thailand'],2019,"['Acute gastroenteritis', 'Adenovirus', 'Influenza-like illness', 'Thailan']"
"Human astrovirus among patients with acute gastroenteritis in thailand, 2009-2017","['Chulalongkorn University', 'Chumphae Hospital']","['Thailand', 'Thailand']",2019,"['Diarrhea', 'HAstV genotype', 'Human astrovirus', 'Thailand']"
Analytical model for predicting oil fraction in horizontal oilwater two-phase flow,"['Chulalongkorn University', 'Purdue University']","['Thailand', 'United States']",2019,"['horizontal flow', 'oil fraction', 'oil–water flow', 'steam–water flow', 'void fraction']"
"Surgical removal and recurrence of Leiomyosarcoma in a King Cobra, Ophiophagus hannah","['Chulalongkorn University', 'Queen Saovabha Memorial Institute']","['Thailand', 'Thailand']",2019,"['King cobra', 'Leiomyosarcoma', 'Ophiophagus hannah', 'Recurrence']"
Dual infection of a Thai isolate HP-PRRSV and the pdmH1N1 2009 SIV in weanling pigs,"['Chulalongkorn University', 'Kasetsart University, Kamphaeng Saen Campus', 'Chiang Mai University']","['Thailand', 'Thailand', 'Thailand']",2019,"['Co-infection', 'Highly pathogenic PRRSV', 'Pandemic H1N1 2009', 'Pathogenesis', 'Swine influenza virus']"
A simple and rapid method for the extraction of genomic DNA from piglet tails without using proteinase K,"['Chulalongkorn University', 'Siriraj Hospital']","['Thailand', 'Thailand']",2019,"['Ceramic beads', 'Genomic DNA extraction', 'Homogenization', 'Piglet tails', 'Vortex mixer']"
Epidemiologic evaluation of feline urolithiasis in Thailand from 2010 to 2017,"['University of Minnesota Twin Cities', 'Chulalongkorn University', 'College of Veterinary Medicine']","['United States', 'Thailand', 'United States']",2019,"['Epidemiology', 'Feline', 'Thailand', 'Urolithiasis']"
SPINAL DISPLACEMENT during THORACIC SPINAL MANIPULATIVE THERAPY,"['Chulalongkorn University', 'Saladaeng Physiotherapy Clinic']","['Thailand', 'Thailand']",2019,"['Displacement', 'Mechanism', 'Neck pain', 'Spinal manipulative therapy', 'Thoracic spine']"
Compact non-uniform planar metasurface for efficiency enhancement of wireless power transfer,"[""King Mongkut's University of Technology North Bangkok"", 'Rajamangala University of Technology Thanyaburi (RMUTT)', 'Chulalongkorn University', 'Khon Kaen University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2019,"['Evanescent wave amplification', 'Magnetic resonant coupling', 'Metasurface', 'Non-uniform', 'Wireless power transfer']"
Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,['Chulalongkorn University'],['Thailand'],2019,"['Direct Search method', 'Increased active power loss', 'Maximum PV size', 'Overvoltage', 'Typical LV system']"
Fictitious flux observer for sensorless control of synchronous reluctance motors considering magnetic cross -coupling effects,['Chulalongkorn University'],['Thailand'],2019,"['Cross coupling effects', 'Fictitious flux', 'Globally stable observer', 'Sensorless control', 'Synchronous reluctance motor']"
Bioassay-guided isolation of topoisomerase  poison from paphiopedilum callosum (Rchb.f.) stein,['Chulalongkorn University'],['Thailand'],2019,"['Orchidaceae', 'Paphiopedilum callosum', 'Stilbene', 'Topoisomerase Ι poison', 'Yeast cell-based assay']"
Greenhouse gas emission from horizontal and vertical subsurface flow constructed wetlands in tropical climate,"['Center of Excellence on Hazardous Substance Management', 'Chulalongkorn University', 'Kasetsart University', 'Chiang Mai University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2019,"['Constructed wetland', 'Flow regime', 'Greenhouse gas', 'Rainfall event', 'Tropical climate']"
Short-Term Load Forecast for Energy Management System Using Neural Networks with Mutual Information Method of Input Selection,['Chulalongkorn University'],['Thailand'],2019,"['artificial neural network', 'energy management systems', 'features selection', 'microgrid', 'mutual information', 'recurrent neural network', 'short-term load forecast']"
Design of Model Predictive Control with Nonlinear Disturbance Observer for Electric Power Steering System,"['Chulalongkorn University', 'Gunma University']","['Thailand', 'Japan']",2019,"['electric power steering', 'Model predictive control', 'nonlinear disturbance observer', 'reference generator', 'steering feel']"
