title,affiliation_name,affiliation_country,publication_year,keywords
Effects of H2O2 and temperature on electrolytic pickling of austenitic stainless steel 304L in Na2SO4 solution,"['Chulalongkorn University', ""King Mongkut's Institute of Technology Ladkrabang""]","['Thailand', 'Thailand']",2020,"['Electrolytic pickling', 'Hydrogen peroxide', 'Polarization', 'Sodium sulphate', 'Stainless steel']"
"Trabecular bone score, a new bone quality index, is associated with severe periodontitis","['Chulalongkorn University', 'Electricity Generating Authority of Thailand', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University']","['Thailand', 'Thailand', 'Thailand']",2020,"['bone', 'epidemiologic studies', 'oral hygiene', 'osteoporosis', 'periodontitis', 'trabecular bone']"
Special issue on hydrogen production technologies,"['Chulalongkorn University', ""King Mongkut's University of Technology North Bangkok"", 'Universidade do Porto']","['Thailand', 'Thailand', 'Portugal']",2020,[]
"Curing behavior, rheological, and thermal properties of dgeba modified with synthesized bpa/peg hyperbranched epoxy after their photo-initiated cationic polymerization","['Chulalongkorn University', 'Kanazawa University']","['Thailand', 'Japan']",2020,"['Hyperbranched epoxy', 'Photo-polymerization', 'Rheological property', 'Thermal property']"
The systematic work up to identify etiology of non-immune hydrops fetalis: A perspective view of pathologist,['Chulalongkorn University'],['Thailand'],2020,"['Etiology', 'Hydrops fetalis', 'Non-immune hydrops fetalis']"
Drought-tolerance gene identification using genome comparison and co-expression network analysis of chromosome substitution lines in rice,"['Chulalongkorn University', 'University of California, Davis', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Univerzita Palackého v Olomouci']","['Thailand', 'United States', 'Thailand', 'Czech Republic']",2020,"['Co-expression network', 'CSSLs', 'Drought stress', 'KDML105 rice']"
"The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study of endobronchial intubation: An analysis of 2,000 incident reports","['Ramathibodi Hospital', 'Chulalongkorn University', 'Lamphun Hospital', 'Charoenkrung Pracharak Hospital', 'Phramongkutklao College of Medicine', 'Prince of Songkla University', 'Buddhasothorn Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['Anesthesia', 'Complication', 'Endobronchial intubation', 'Hypoxia', 'Intubation']"
Rate and reasons for the use of oral anticoagulants in patients with non-valvular atrial fibrillation and a CHA2DS2-VASc score of 0 in Thailand: The COOL-AF registry,"['Ramathibodi Hospital', 'Siriraj Hospital', 'Ratchaburi Regional Hospital', 'Sapphasitthiprasong Hospital', 'Central Chest Institute of Thailand', 'Udon Thani Center Hospital', 'Nakornping Hospital', 'Lampang Hospital', 'Chonburi Regional Hospital', 'Prapokklao Hospital', 'Chulalongkorn University', 'Police General Hospital', 'Naresuan University', 'Vajira Hospital', 'Khon Kaen University', 'Thammasat University', 'Buddhachinaraj Hospital', 'Charoenkrung Pracharak Hospital', 'Phramongkutklao College of Medicine', 'Prince of Songkla University', 'Chiang Mai University', 'Golden Jubilee Medical Center', 'Surat Thani Hospital', 'Maharat Nakorn Ratchasima Hospital', 'Chiangrai Prachanukroh Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['CHA2DS2-VASc score', 'Non-valvular atrial fibrillation', 'Oral anticoagulant', 'Outcomes', 'Thailand']"
Accuracy of CHULA (Class-4 hemorrhage unresponsive to lactated ringers) criteria for massive transfusion protocol activation in trauma patients,['Chulalongkorn University'],['Thailand'],2020,"['ABC score', 'CHULA criteria', 'Massive transfusion']"
Effects of vitamin D and calcium supplementation on bone mineral density among Thai youth using daily HIV pre-exposure prophylaxis,['Chulalongkorn University'],['Thailand'],2020,"['bone mineral density', 'calcium', 'HIV pre-exposure prophylaxis', 'vitamin D', 'young men who have sex with men', 'young transgender women']"
Antibody responses to SARS-CoV-2 in patients with differing severities of coronavirus disease 2019,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine, Chulalongkorn University']","['Thailand', 'Thailand', 'Thailand']",2020,[]
"Peri-implantitis update: Risk indicators, diagnosis, and treatment","['Chulalongkorn University', 'Kathmandu University School of Medical Sciences', 'Walailak University']","['Thailand', 'Nepal', 'Thailand']",2020,"['Anti-infective agents', 'Bone regeneration', 'Decontamination', 'Dental implants', 'Implant complications', 'Peri-implantitis', 'Periodontal debridement']"
Enhancing the antibacterial properties of PVDF membrane by hydrophilic surface modification using titanium dioxide and silver nanoparticles,"['Chulalongkorn University', 'Chiang Mai University', 'Center of Excellence on Hazardous Substance Management', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['Antibacterial property', 'Antifouling property', 'Polyvinylidene fluoride membrane (PVDF)', 'Silver nanoparticles (AgNP)', 'Titanium dioxide nanoparticles (TiO2-NP)']"
A modeling study on the effects of pH and partial wetting on the removal of ammonia nitrogen from wastewater by membrane contactors,"['Chulalongkorn University', 'Walailak University']","['Thailand', 'Thailand']",2020,"['Ammonia nitrogen removal', 'Mathematical modeling', 'Membrane contactors', 'Partial wetting', 'pH effects']"
Diagnostic utility of CT for suspected immune checkpoint inhibitor enterocolitis,"['Massachusetts General Hospital', 'Harvard Medical School', 'Chulalongkorn University', 'Massachusetts General Hospital Cancer Center']","['United States', 'United States', 'Thailand', 'United States']",2020,"['autoimmunity', 'immunotherapy', 'inflammation']"
The epidemiology and characteristics of acute kidney injury in the Southeast Asia intensive care unit: A prospective multicentre study,"['Chulalongkorn University', 'Thai Red Cross Agency', 'Nakornping Hospital', 'Faculty of Medicine, Prince of Songkia University', 'QIMR Berghofer Medical Research Institute', 'Bhumibol Adulyadej Hospital', 'Vajira Hospital', 'Faculty of Medicine, Thammasat University', 'Buddhachinaraj Hospital', 'Nan Hospital', 'University of Pittsburgh School of Medicine', 'Chiang Mai University', 'Kon Kaen Regional Hospital', 'Cbonburi Hospital', 'Taksinmaharaj Hospital', 'Mahasarakarm Hospital', 'Thabo Crown Prince Hospital', 'Thungsong Hospital', 'Maharaj Nakhon Si Thammarat Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Australia', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'United States', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['Acute kidney injury', 'Epidemiology', 'Intensive care unit', 'Thailand']"
Localization and topography of the arteries on the middle forehead region for eluding complications following forehead augmentation: Conventional cadaveric dissection and ultrasonography investigation,"['Chulalongkorn University', 'Chulabhorn Royal Academy', 'Vajira Hospital', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['Complication of filler injection', 'Forehead augmentation', 'Frontal branch of superficial temporal artery', 'Superficial and deep branches of supraorbital artery', 'Ultrasonographic investigation']"
Quasi-normal modes of near-extremal black holes in generalized spherically symmetric spacetime and strong cosmic censorship conjecture,"['Chulalongkorn University', 'Dongguk University, Seoul']","['Thailand', 'South Korea']",2020,[]
Completing the census of AGN in GOODS-S/HUDF: New ultradeep radio imaging and predictions for JWST,"['National Astronomical Research Institute of Thailand', 'Chulalongkorn University', 'U.S. Naval Research Laboratory', 'The University of Tokyo', 'National Radio Astronomy Observatory Socorro', 'The University of Arizona']","['Thailand', 'Thailand', 'United States', 'Japan', 'United States', 'United States']",2020,[]
Multimodality imaging of malignant course of anomalous left main coronary artery: A cause of sudden cardiac arrest,['Chulalongkorn University'],['Thailand'],2020,[]
"Propagators, BCFW recursion and new scattering equations at one loop","['Chulalongkorn University', 'Durham University', 'Queen Mary University of London']","['Thailand', 'United Kingdom', 'United Kingdom']",2020,"['Gauge Symmetry', 'Scattering Amplitudes']"
Effect of water in fabricating copper nanoparticles onto reduced graphene oxide nanosheets: Application in catalytic ullmann-coupling reactions,"['Chulalongkorn University', 'Kansai University', 'Osaka University', 'Faculty of Sport and Health Sciences']","['Thailand', 'Japan', 'Japan', 'Thailand']",2020,"['Copper nanoparticles fabricated onto reduced graphene oxide', 'Effect of water', 'Ullmann-coupling reaction']"
Postprandial effect of yogurt enriched with anthocyanins from riceberry rice on glycemic response and antioxidant capacity in healthy adults,"['Chulalongkorn University', 'Mahidol University']","['Thailand', 'Thailand']",2020,"['Anthocyanin', 'Antioxidant', 'Glycemia', 'Postprandial', 'Riceberry rice', 'Yogurt']"
Primordial black holes from modified supergravity,"['Al Farabi Kazakh National University', 'Chulalongkorn University', 'The University of Tokyo', 'Tomsk Polytechnic University', 'Istituto Nazionale di Fisica Nucleare - INFN', 'Sichuan University', 'Tokyo Metropolitan University']","['Kazakhstan', 'Thailand', 'Japan', 'Russian Federation', 'Italy', 'China', 'Japan']",2020,[]
Enhanced cycling performance of rechargeable zincair flow batteries using potassium persulfate as electrolyte additive,"['Chulalongkorn University', 'Hokkaido University', 'Universiti Putra Malaysia', 'Brunel University London']","['Thailand', 'Japan', 'Malaysia', 'United Kingdom']",2020,"['Cycling performances', 'Electrochemical characterization', 'Electrolyte additive', 'Sulfur-containing additive', 'Zinc–air batteries']"
Citrus hystrix extracts protect human neuronal cells against high glucose-induced senescence,['Chulalongkorn University'],['Thailand'],2020,"['Citrus hystrix', 'Cyclin D1', 'High glucose', 'Neuronal senescence', 'Pcdc2', 'PRb', 'SH-SY5Y', 'SIRT1']"
Supramolecular complexes of -cyclodextrin with clomipramine and doxepin: Effect of the ring substituent and component of drugs on their inclusion topologies and structural flexibilities,['Chulalongkorn University'],['Thailand'],2020,"['Clomipramine', 'Density functional theory (DFT) calculation', 'Doxepin', 'Tricyclic antidepressants', 'X-ray analysis', 'β-cyclodextrin']"
Optimal hang time of enteral formula at standard room temperature and high temperature,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Queen Savang Vadhana Memorial Hospital']","['Thailand', 'Thailand', 'Thailand']",2020,"['Blenderized diet', 'Contamination', 'Enteral nutrition', 'Hang time', 'Infectious diarrhea', 'Powdered diet']"
Whether Antibiotic Prophylaxis Is Necessary in Peritoneal Dialysis Patients Undergoing Elective Colonoscopy With Postprocedural Peritoneal Lavage,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Taksin Hospital', 'Charoenkrung Pracharak Hospital', 'Makarak Hospital']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,[]
"Geochemical characteristics of gold mineralization of the Huai Kham On deposit, Sukhothai Fold Belt, Northern Thailand","['Chulalongkorn University', 'Akita University', 'Kasetsart University']","['Thailand', 'Japan', 'Thailand']",2020,"['fluid inclusions', 'Huai Kham on gold deposit', 'metamorphic water', 'oxygen isotope values', 'Sukhothai Fold Belt', 'Thailand']"
Long-term Outcome in Severe Left Ventricular Primary Graft Dysfunction Post Cardiac Transplantation Supported by Early Use of Extracorporeal Membrane Oxygenation,"[""St. Vincent's Hospital Sydney"", 'UNSW Sydney', 'The Kirby Institute', 'Liverpool Hospital', 'Faculty of Medicine, Chulalongkorn University']","['Australia', 'Australia', 'Australia', 'Australia', 'Thailand']",2020,[]
Mcm-41/pva composite as a separator for zincair batteries,['Chulalongkorn University'],['Thailand'],2020,"['Composite gel polymer electrolyte', 'Composite membrane separator', 'MCM-41', 'Polyvinyl alcohol', 'Zinc–air battery']"
Congenital myasthenic syndromes in the Thai population: Clinical findings and novel mutations,"['Faculty of Medicine Siriraj Hospital, Mahidol University', 'Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Faculty of Medicine Ramathibodi Hospital, Mahidol University']","['Thailand', 'Thailand', 'Thailand', 'Thailand']",2020,"['COLQ', 'Myopathy', 'Neuromuscular junction', 'Novel variants', 'Whole exome sequencing']"
HIV Coinfection Is Associated with low-fitness rpoB variants in rifampicin-resistant mycobacterium tuberculosis,"['University of Cape Town', 'Universidad Peruana Cayetano Heredia, Instituto de Medicina Tropical Alexander von Humboldt', 'The Francis Crick Institute', 'Université de Bordeaux', 'Central Tuberculosis Reference Laboratory, Dar-es-Salaam', 'Institute of Human Virology - Nigeria', 'Ifakara Health Institute', 'Moi Teaching and Referral Hospital', 'Chulalongkorn University', 'Universitat Basel', 'Swiss Tropical and Public Health Institute Swiss TPH', 'University of Bern', 'Imperial College London', 'Universität Zürich', 'University of Pennsylvania', 'Albert Einstein College of Medicine of Yeshiva University', 'National Tuberculosis and Leprosy Programme', 'Swiss National Center for Mycobacteria', 'Centre de Prise en Charge de Recherche et de Formation']","['South Africa', 'Peru', 'United Kingdom', 'France', 'Tanzania', 'Nigeria', 'Tanzania', 'Kenya', 'Thailand', 'Switzerland', 'Switzerland', 'Switzerland', 'United Kingdom', 'Switzerland', 'United States', 'United States', 'Tanzania', 'Switzerland', ""Cote d'Ivoire""]",2020,"['Drug resistance', 'Fitness cost', 'HIV-TB coinfection', 'Mycobacterium tuberculosis', 'Rifampicin']"
Statistical study of the effect of particle properties on the particle penetration in the idealized trachea,['Chulalongkorn University'],['Thailand'],2020,"['CFD', 'Idealized trachea', 'Particulate matter']"
"Density, viscosity, and physical CO2 diffusivity of novel formulated solvent n-methyl-4-piperidinol and 2-amino-2-methyl-1-propanol for carbon capture","['Chulalongkorn University', 'Mahidol University', ""King Mongkut's University of Technology Thonburi""]","['Thailand', 'Thailand', 'Thailand']",2020,"['Amine', 'CO2', 'Density', 'Diffusivity', 'Viscosity']"
"Characterization of Methyltestosterone Degrading Bacteria Isolated from Tilapia Masculinizing Ponds: Metabolic Intermediate, Glucose Amendments Effects, and Other Hormones Transformation","['Chulalongkorn University', 'Osaka Metropolitan University', 'Mahidol University', ""King Mongkut's University of Technology Thonburi""]","['Thailand', 'Japan', 'Thailand', 'Thailand']",2020,"['17α-Methyltestosterone', 'Androgenic activity', 'Bacterial isolate', 'Degradation intermediate', 'Labile organic carbon', 'Steroid transformation', 'Tilapia sex reversal']"
Experimental Investigation of Concrete Beams Strengthened with Embedded Through-Section Steel and FRP Bars,"['Trường Đại học Công nghiệp thành phố Hồ Chí Minh', 'Chulalongkorn University', 'Shenzhen University']","['Viet Nam', 'Thailand', 'China']",2020,"['Anchorage', 'Embedded through-section', 'Experiment', 'Fiber reinforced polymer', 'Shear strengthening', 'Truss analogy']"
Synthesis of Tri-S-Triazine Based g-C3N4 Photocatalyst for Cationic Rhodamine B Degradation under Visible Light,['Chulalongkorn University'],['Thailand'],2020,"['Bulk g-C3N4', 'Cationic dye adsorption', 'Photocatalysts', 'Visible light']"
"Dataset on positive mental health of Indonesian, Malaysian, and Thailand university students","['Universitas Negeri Malang', 'Universiti Malaya', 'Chulalongkorn University']","['Indonesia', 'Malaysia', 'Thailand']",2020,"['Forgiveness', 'Humility', 'Information literacy self-efficacy', 'Mental health', 'Subjective happiness']"
State of the Mind: Growing up with HIV,"['Chulalongkorn University', 'The University of Sydney School of Public Health', 'The Kirby Institute', 'The HIV Netherlands Australia Thailand Research Collaboration', ""Sydney Children's Hospital, Randwick""]","['Thailand', 'Australia', 'Australia', 'Thailand', 'Australia']",2020,[]
Reclassification of Statin Indication Among People Living With HIV Using Coronary Artery Calcium Scoring,"['Faculty of Medicine, Chulalongkorn University', 'Thai Red Cross Agency', 'The Kirby Institute', 'University of California, San Francisco']","['Thailand', 'Thailand', 'Australia', 'United States']",2020,[]
Strategic participation in IPOs by affiliated mutual funds: Thai evidence,['Chulalongkorn Business School'],['Thailand'],2020,"['Conflicts of interest', 'Initial public offerings', 'Mutual funds', 'Retail investors']"
Independent families of functions and permutations,['Chulalongkorn University'],['Thailand'],2020,[]
Benefits of simultaneous laparoscopic colorectal surgery and liver resection for colorectal cancer with synchronous liver metastases: Retrospective case-matched study,['Chulalongkorn University'],['Thailand'],2020,"['Colorectal cancer', 'Laparoscopic surgery', 'Liver metastases', 'Simultaneous surgery']"
Morphological plasticity of hyperelongated cells caused by overexpression of translation elongation factor P in Synechococcus elongatus PCC7942,"['Chulalongkorn University', 'Meijo University', 'Thailand Institute of Scientific and Technology Research (TISTR)']","['Thailand', 'Japan', 'Thailand']",2020,"['Cyanobacteria', 'Elongation factor P', 'Hyperelongation', 'Synechococcus elongatus PCC7942']"
"Effect of Thunbergia laurifolia leaves on the growth performance, nutrient digestibility and liver antioxidant enzymes of broilers fed mycotoxin-contaminated feed","['Chulalongkorn University', 'Animal Physiology Program']","['Thailand', 'Thailand']",2020,"['adsorbent', 'blue trumpet vine', 'broiler chicken', 'glutathione peroxidase']"
Epidemiology of infective endocarditis in transcatheter aortic valve replacement: systemic review and meta-analysis,"['Texas Tech University Health Sciences Center at Lubbock', 'University of Hawaiʻi at Mānoa', 'Faculty of Medicine, Chulalongkorn University', 'Geisinger Medical Center']","['United States', 'United States', 'Thailand', 'United States']",2020,"['epidemiology', 'infective endocarditis', 'meta-analysis', 'systematic reviews', 'transcatheter aortic valve replacement']"
Immunohistochemical assessment of the peri-implant soft tissue around different abutment materials: A human study,['Chulalongkorn University'],['Thailand'],2020,"['abutments', 'immunohistochemistry', 'inflammation', 'peri-implant soft tissue']"
Defatted Chlorella biomass as a renewable carbon source for polyhydroxyalkanoates and carotenoids co-production,"['Korea Research Institute of Bioscience and Biotechnology', 'Chulalongkorn University', 'Chungbuk National University']","['South Korea', 'Thailand', 'South Korea']",2020,"['Acid hydrolysate', 'Carotenoids', 'Defatted Chlorella biomass', 'Paracoccus sp. LL1', 'Polyhydroxyalkanoates']"
Integrative approaches for unmasking hidden species in herbal dietary supplement products: What is in the capsule?,"['Chulalongkorn University', 'Rangsit University']","['Thailand', 'Thailand']",2020,"['herbal products', 'HPTLC', 'NGS', 'Senna alexandrina', 'Thai Herbal Pharmacopoeia']"
Calf stretching and plantar fascia-specific stretching for plantar fasciitis: A systematic review and meta-analysis,['Chulalongkorn University'],['Thailand'],2020,"['Achilles stretching', 'Calf stretching', 'Plantar fascia-specific stretching', 'Plantar fasciitis', 'Tendon']"
"Protective factors for caries of a school-based oral health program in Bangkok, Thailand: a retrospective cohort study","['Chulalongkorn University', 'Mahidol University']","['Thailand', 'Thailand']",2020,"['Caries', 'Fluoride varnish', 'Oral health program', 'School-based', 'Sealants']"
Performance characteristics and optimal cut-off value of triple adenylate nucleotides test versus adenosine triphosphate test as point-of-care testing for predicting inadequacy of duodenoscope reprocessing,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2020,"['Adenosine triphosphate', 'Bacterial contamination', 'Duodenoscopes', 'Reprocessing', 'Triple adenylate nucleotides']"
New Normal in Covid-19 Era: A Nursing Perspective From Thailand,"['Chulalongkorn University', 'University of Texas at Tyler']","['Thailand', 'United States']",2020,[]
The impacts of collective threshold requirements for rewards in a CPR experiment,['Chulalongkorn University'],['Thailand'],2020,"['Collective threshold', 'Common-pool resource', 'Experiment', 'Payments', 'Reward size']"
Telomere shortening is associated with poor physical performance in knee osteoarthritis,"['Chulalongkorn University', 'University of Phayao']","['Thailand', 'Thailand']",2020,"['Knee', 'OA', 'Physical performance', 'Telomere length']"
Robust transparent conducting electrode based on silver nanowire coating on polyelectrolytes multilayers,"['Centre Interdisciplinaire de Nanoscience de Marseille', 'Chulalongkorn University']","['France', 'Thailand']",2020,"['Peeling test', 'Poly(ethylene terephthalate)', 'Polyelectrolyte multilayers', 'Silver nanowires', 'Transparent flexible electrode']"
Density of the topological fundamental groups of quotient spaces,['Chulalongkorn University'],['Thailand'],2020,"['Fundamental groups', 'Quotient spaces', 'Topological groups']"
Electrochemical promotion of propane oxidation at Pt/BiCuVOx-YSZ thin-film cells: Economical use of YSZ,['Chulalongkorn University'],['Thailand'],2020,"['BiCuVOx', 'EPOC', 'NEMCA', 'Propane', 'Thin film', 'YSZ']"
The pathophysiology of SARS-CoV-2: A suggested model and therapeutic approach,"['Deakin University', 'Centre for Youth Mental Health', 'Melbourne School of Population and Global Health', 'Medical University of Plovdiv', 'King Chulalongkorn Memorial Hospital', 'Barwon Health', 'University of Toronto', 'Centre for Addiction and Mental Health', 'C.A.R.']","['Australia', 'Australia', 'Australia', 'Bulgaria', 'Thailand', 'Australia', 'Canada', 'Canada', 'United Kingdom']",2020,"['COVID-19', 'Respiratory infection', 'SARS-CoV-2', 'Treatment']"
-Cyclodextrin Inclusion Complexation With Tricyclic Antidepressants Desipramine and Imipramine: A Structural Chemistry Perspective,['Chulalongkorn University'],['Thailand'],2020,"['Complexation', 'Crystal structures', 'Crystallography', 'Cyclodextrin', 'Desipramine', 'DFT calculation', 'Imipramine', 'Inclusion compounds', 'Solid state', 'Tricyclic antidepressants']"
"Implications of TP53 allelic state for genome stability, clinical presentation and outcomes in myelodysplastic syndromes","['Memorial Sloan-Kettering Cancer Center', 'Hospital Universitari i Politècnic La Fe', 'Kyoto University', 'Gifu Municipal Hospital', 'NIHR Oxford Biomedical Research Centre', 'Graduate School of Medicine', 'Institut de Recerca contra la Leucèmia Josep Carreras (IJC)', 'Japanese Data Center for Hematopoietic Cell Transplantation', 'Kobe City Medical Center General Hospital', 'Moores Cancer Center', 'Chugoku Central Hospital', 'Massachusetts General Hospital', 'Chulalongkorn University', 'Università degli Studi di Roma ""Tor Vergata""', 'Fondazione IRCCS Policlinico San Matteo', 'Heinrich-Heine-Universität Düsseldorf', 'Vanderbilt-Ingram Cancer Center', 'Humanitas Research Hospital', 'University of Rochester Medical Center', 'IRCCS Azienda Ospedaliero-Universitaria di Bologna', 'Hannover Medical School', 'Università degli Studi di Firenze', 'Universitätsmedizin Göttingen', 'Universidade Federal do Ceará', ""St James's University Hospital"", 'Chang Gung University', 'Karolinska Universitetssjukhuset', 'Hopital Cochin AP-HP', 'University of York', 'Hospital Israelita Albert Einstein', 'Università degli Studi di Pavia', 'Dana-Farber Cancer Institute', 'University of Tsukuba', 'Università degli Studi di Bologna, Facoltà di Medicina e Chirurgia', 'Stanford University', 'Nagasaki University', 'Medizinische Universität Wien', 'Howard Hughes Medical Institute', 'Universität Leipzig', 'Democritus University of Thrace, Medical School', 'Hôpital Saint-Louis', 'Radboud University Medical Center', 'Amsterdam UMC - Vrije Universiteit Amsterdam', 'Instituto de Salud Carlos III', 'Institute of Hematology and Blood Transfusion']","['United States', 'Spain', 'Japan', 'Japan', 'United Kingdom', 'Japan', 'Spain', 'Japan', 'Japan', 'United States', 'Japan', 'United States', 'Thailand', 'Italy', 'Italy', 'Germany', 'United States', 'Italy', 'United States', 'Italy', 'Germany', 'Italy', 'Germany', 'Brazil', 'United Kingdom', 'Taiwan', 'Sweden', 'France', 'United Kingdom', 'Brazil', 'Italy', 'United States', 'Japan', 'Italy', 'United States', 'Japan', 'Austria', 'United States', 'Germany', 'Greece', 'France', 'Netherlands', 'Netherlands', 'Spain', 'Czech Republic']",2020,[]
The carbohydrate content of medications prescribed to children treated with a ketogenic diet,"['Chulalongkorn University', 'Prasat Neurological Institute']","['Thailand', 'Thailand']",2020,"['carbohydrate', 'epilepsy', 'ketogenic diet', 'medication', 'paediatrics']"
"Maternal Immune Activation Causes Schizophrenia-like Behaviors in the Offspring through Activation of Immune-Inflammatory, Oxidative and Apoptotic Pathways, and Lowered Antioxidant Defenses and Neuroprotection","['National Institute of Mental Health and Neuro Sciences', 'Medical University of Plovdiv', 'King Chulalongkorn Memorial Hospital', 'Deakin University']","['India', 'Bulgaria', 'Thailand', 'Australia']",2020,"['Inflammation', 'Maternal immune activation', 'Neuro-immune', 'Neuroprotection', 'Oxidative stress', 'Schizophrenia-like behaviors']"
"Utilization of Cratoxylum formosum crude extract for synthesis of ZnO nanosheets: Characterization, biological activities and effects on gene expression of nonmelanoma skin cancer cell","['Kasetsart University', 'Chulalongkorn University']","['Thailand', 'Thailand']",2020,"['Cancer', 'Cratoxylum formosum', 'Gene expression', 'Green synthesis', 'Pathway', 'Zinc oxide nanoparticle']"
The Microbiota-Gut-Immune-Glia (MGIG) Axis in Major Depression,"['Medical University of Plovdiv', 'Chulalongkorn University', 'Uniwersytet Medyczny w Bialymstoku', 'Deakin University', 'The Charleston Centre']","['Bulgaria', 'Thailand', 'Poland', 'Australia', 'United Kingdom']",2020,"['Astrocytes', 'Autoimmunity', 'Cytokines', 'Depression', 'Glia', 'Leaky gut', 'LPS', 'Microbiota', 'Microglia', 'Neurodegeneration', 'Neuroimmunomodulation', 'Oxidative stress']"
Thermoplastic polyurethane-based polycarbonate diol hot melt adhesives: The effect of hard-soft segment ratio on adhesion properties,"['Center of Excellence on Petrochemical and Materials Technology', 'Chulalongkorn University', 'Western Digital (Thailand) Co.']","['Thailand', 'Thailand', 'Thailand']",2020,"['Hot melt adhesive', 'Phase separation', 'Polycarbonate diol', 'Thermoplastic polyurethane']"
Synergistic infection of Ichthyophthirius multifiliis and Francisella noatunensis subsp. orientalis in hybrid red tilapia (Oreochromis sp.),"['Chulalongkorn University', 'Suan Sunandha Rajabhat University', 'Kasetsart University', 'Mahidol University', 'Thailand National Center for Genetic Engineering and Biotechnology', 'Research Institute of Aquaculture No. 1 (RIA1)']","['Thailand', 'Thailand', 'Thailand', 'Thailand', 'Thailand', 'Viet Nam']",2020,"['Coinfection', 'Francisellosis', 'Ichthyophthiriasis', 'Tilapia', 'White spot disease']"
"Microbial-, fusulinid limestones with large gastropods and calcareous algae: an unusual facies from the Early Permian Khao Khad Formation of Central Thailand","['Ludwig-Maximilians-Universität München', 'Bayerische Staatssammlung für Paläontologie und Geologie', 'Chulalongkorn University']","['Germany', 'Germany', 'Thailand']",2020,"['Dasyclads', 'Khao khad formation', 'Large gastropods', 'Microbialites', 'Permian', 'Saraburi group']"
The role of serum cystatin C in estimation of renal function in survivors of critical illness,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital', 'Academy of Science']","['Thailand', 'Thailand', 'Thailand']",2020,"['99mTc-DTPA', 'Cystatin c', 'Glomerular filtration rate', 'ICU survivors']"
Aqueous solubility of kinase inhibitors: III the effect of acidic counter ion on the dovitinib/-cyclodextrin complexation,"['Haskoli Islands', 'Chulalongkorn University']","['Iceland', 'Thailand']",2020,"['Complexation', 'Counter ion', 'Dovitinib', 'Salt formation', 'Solubility', 'γ-Cyclodextrin']"
Temperature and ethanol concentration effects on catalytic ethanol dehydration behaviors over alumina-spherical silica particle composite catalysts,['Chulalongkorn University'],['Thailand'],2020,"['Alumina-spherical silica particle', 'Catalytic dehydration', 'Composite catalyst', 'Ethanol', 'Ethylene']"
Long-term patient-rated cosmetic and satisfactory outcomes of early breast cancer treated with conventional versus hypofractionated breast irradiation with simultaneous integrated boost technique,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2020,"['breast cancer', 'cosmesis', 'hypofractionation', 'satisfaction', 'simultaneous integrated boost']"
Anxiety and public responses to covid-19: Early data from Thailand,"['Chulalongkorn University', 'University of Warwick']","['Thailand', 'United Kingdom']",2020,"['Covid-19', 'Pandemics', 'Psychological distress', 'Stigma', 'Thailand']"
Infections in hospitalized children with newly diagnosed systemic lupus erythematosus in underresourced areas,['Chulalongkorn University'],['Thailand'],2020,"['Child', 'developing country', 'infection', 'lupus']"
Significant impact of casein hydrolysate to overcome the low consumption of glycerol by Klebsiella aerogenes ATCC 29007 and its application to bioethanol production,"['Korea University', 'Sangmyung University', 'Chulalongkorn University']","['South Korea', 'South Korea', 'Thailand']",2020,"['Bioethanol', 'Biorefinery', 'Casein hydrolysate', 'Glycerol', 'Klebsiella aerogenes']"
Comparison of Removable Rigid Dressing and Elastic Bandage for Residual Limb Maturation in Transtibial Amputees: A Randomized Controlled Trial,"['Chulalongkorn University', 'King Chulalongkorn Memorial Hospital']","['Thailand', 'Thailand']",2020,"['Amputees', 'Dressings', 'Rehabilitation']"
